firstpost_date,url,trackback_author_nick,content,score,trackback_permalink,trackback_author_url
01/02/14,http://twitter.com/mackenziehull/status/418838995146375169,mackenziehull,Todays cut! Finished with American Crew Pomade! #HOfH #No55 http://t.co/zBhkSTQbPw,7.928543,http://twitter.com/MackenzieHull/status/418838995146375169,http://twitter.com/mackenziehull
01/11/14,http://twitter.com/orphandruganau/status/421808849025134592,orphandruganau,Forbes: US Dept of Justice Investigating Aegerion Over Marketing of #OrphanDrug Juxtapid For #RareDisease #HoFH http://t.co/o06ivu2ED5,7.2687716,http://twitter.com/orphandruganau/status/421808849025134592,http://twitter.com/orphandruganau
01/20/14,http://twitter.com/orphandruganau/status/425132026258141184,orphandruganau,New Post: Aegerion Pharma: #OrphanDrug Juxtapid Sales Continue To Climb #RareDisease #HoFH http://t.co/taL04E2aSI via @orphandruganau,8.061385,http://twitter.com/orphandruganau/status/425132026258141184,http://twitter.com/orphandruganau
01/20/14,http://twitter.com/annhealthcare/status/425132763076124672,annhealthcare,RT @orphandruganau: New Post: Aegerion Pharma: #OrphanDrug Juxtapid Sales Continue To Climb #RareDisease #HoFH http://t.co/taL04E2aSI via @…,7.007009,http://twitter.com/AnnHealthCare/status/425132763076124672,http://twitter.com/annhealthcare
01/20/14,http://twitter.com/scripdonnadc/status/425254705892052992,scripdonnadc,$AEGR's #JUXTAPID OK'd in Mexico to treat HoFH http://t.co/zP7anVv6NZ  #pharma #biotech #biopharma #HoFH #rarediseases #orphandrug,8.516858,http://twitter.com/ScripDonnaDC/status/425254705892052992,http://twitter.com/scripdonnadc
01/20/14,http://twitter.com/scripnews/status/425258650245279745,scripnews,RT @ScripDonnaDC: $AEGR's #JUXTAPID OK'd in Mexico to treat HoFH http://t.co/zP7anVv6NZ  #pharma #biotech #biopharma #HoFH #rarediseases #o…,7.0245323,http://twitter.com/scripnews/status/425258650245279745,http://twitter.com/scripnews
01/20/14,http://twitter.com/prinstonpharm/status/425310579193294848,prinstonpharm,RT @ScripDonnaDC: $AEGR's #JUXTAPID OK'd in Mexico to treat HoFH http://t.co/zP7anVv6NZ  #pharma #biotech #biopharma #HoFH #rarediseases #o…,7.0245323,http://twitter.com/PrinstonPharm/status/425310579193294848,http://twitter.com/prinstonpharm
01/21/14,http://twitter.com/orphandruganau/status/425459612511248384,orphandruganau,Aegerion Pharma's #OrphanDrug Juxtapid Approved in Mexico For #RareDisease #HoFH http://t.co/fES4YRQ8Qs,7.2687716,http://twitter.com/orphandruganau/status/425459612511248384,http://twitter.com/orphandruganau
01/21/14,http://twitter.com/orphandruganau/status/425473710632361984,orphandruganau,Aegerion Pharma's #OrphanDrug Juxtapid Approved in Mexico For #RareDisease #HoFH http://t.co/fES4YRQ8Qs …,8.137736,http://twitter.com/orphandruganau/status/425473710632361984,http://twitter.com/orphandruganau
01/21/14,http://twitter.com/annhealthcare/status/425484770530058240,annhealthcare,RT @orphandruganau: Aegerion Pharma's #OrphanDrug Juxtapid Approved in Mexico For #RareDisease #HoFH http://t.co/fES4YRQ8Qs …,7.115022,http://twitter.com/AnnHealthCare/status/425484770530058240,http://twitter.com/annhealthcare
