firstpost_date,url,trackback_author_nick,content,score,trackback_permalink,trackback_author_url
01/01/14,http://twitter.com/petrabilities/status/418177393845862400,hepcgi,"#Thinking problems and #brain fog, #encephalopathy are associated with #hep C and #cirrhosis.",8.430642,http://twitter.com/Petrabilities/status/418177393845862400,http://twitter.com/hepcgi
01/01/14,http://twitter.com/johnstrthr/status/418205416112132096,johnstrthr,"RT @Petrabilities: #Thinking problems and #brain fog, #encephalopathy are associated with #hep C and #cirrhosis.",7.3427825,http://twitter.com/johnstrthr/status/418205416112132096,http://twitter.com/johnstrthr
01/01/14,http://twitter.com/usmle_ckhints/status/418233014745718784,usmle_ckhints,"Primary biliary #cirrhosis, #pruritus,jaundice, #steatorrhea, #hepatosplenomegaly, increased alkaline phos, anti-#mitochondrial antibodies.",7.524435,http://twitter.com/USMLE_CKHints/status/418233014745718784,http://twitter.com/usmle_ckhints
01/01/14,http://twitter.com/usmle_ckhints/status/418233241657544705,usmle_ckhints,Primary #biliary #cirrhosis; autoimmune disease immune-mediated destruction of intrahepatic #bile ducts leading to bile stasis/cirrhosis.,7.642297,http://twitter.com/USMLE_CKHints/status/418233241657544705,http://twitter.com/usmle_ckhints
01/01/14,http://twitter.com/usmle_ckhints/status/418233426211110912,usmle_ckhints,Primary biliary #cirrhosis; Common cutaneous associations include #xanthomas and #xanthelasmas.,8.101181,http://twitter.com/USMLE_CKHints/status/418233426211110912,http://twitter.com/usmle_ckhints
01/01/14,http://twitter.com/liver_cirrhosis/status/418439966448836608,liver_cirrhosis,Liver Disease Survivors Guide - Cirrhosis: The Ebook Is About Real Stories Of Cirrhosis Surv... http://t.co/7tHupkKH3v #Liver #Cirrhosis,10.4463415,http://twitter.com/Liver_Cirrhosis/status/418439966448836608,http://twitter.com/liver_cirrhosis
01/01/14,http://twitter.com/hepatitisihelpc/status/418484228108476416,hepatitisihelpc,What About Drinking Alcohol with Hepatitis C - http://t.co/uxccRc9Ah9 #sober #drinking #hepatitis #cirrhosis,8.785099,http://twitter.com/hepatitisihelpc/status/418484228108476416,http://twitter.com/hepatitisihelpc
01/01/14,http://twitter.com/margannewalker/status/418489432019591168,margannewalker,RT @hepatitisihelpc: What About Drinking Alcohol with Hepatitis C - http://t.co/uxccRc9Ah9 #sober #drinking #hepatitis #cirrhosis,7.2741075,http://twitter.com/MargAnneWalker/status/418489432019591168,http://twitter.com/margannewalker
01/01/14,http://twitter.com/liversurgeryny/status/418522364226576385,liversurgeryny,@jkhmlf our consensus in #cirrhosis surveillance is contrast #liver #MRI and AFP measurement. If new lesion an angiogram is performed.,8.683473,http://twitter.com/LiverSurgeryNY/status/418522364226576385,http://twitter.com/liversurgeryny
01/01/14,http://twitter.com/jkhmlf/status/418523401712844800,jkhmlf,RT @LiverSurgeryNY: @jkhmlf our consensus in #cirrhosis surveillance is contrast #liver #MRI and AFP measurement. If new lesion an angiogra…,6.9404125,http://twitter.com/jkhmlf/status/418523401712844800,http://twitter.com/jkhmlf
01/02/14,http://twitter.com/chrissykd13/status/418545349599703040,chrissykd13,RT @USMLE_CKHints: Primary biliary #cirrhosis; Common cutaneous associations include #xanthomas and #xanthelasmas.,7.0636225,http://twitter.com/ChrissyKD13/status/418545349599703040,http://twitter.com/chrissykd13
01/02/14,http://twitter.com/chrissykd13/status/418545368344043520,chrissykd13,RT @USMLE_CKHints: Primary #biliary #cirrhosis; autoimmune disease immune-mediated destruction of intrahepatic #bile ducts leading to bile …,6.7017765,http://twitter.com/ChrissyKD13/status/418545368344043520,http://twitter.com/chrissykd13
01/02/14,http://twitter.com/chrissykd13/status/418545386010472448,chrissykd13,"RT @USMLE_CKHints: Primary biliary #cirrhosis, #pruritus,jaundice, #steatorrhea, #hepatosplenomegaly, increased alkaline phos, anti-#mitoch…",6.5461984,http://twitter.com/ChrissyKD13/status/418545386010472448,http://twitter.com/chrissykd13
01/02/14,http://twitter.com/johnstrthr/status/418564860717191168,johnstrthr,RT @hepatitisihelpc: What About Drinking Alcohol with Hepatitis C - http://t.co/uxccRc9Ah9 #sober #drinking #hepatitis #cirrhosis,7.2741075,http://twitter.com/johnstrthr/status/418564860717191168,http://twitter.com/johnstrthr
01/02/14,http://twitter.com/hcvresearchnews/status/418738972211175424,hcvresearchnews,A coffee a day keeps the doctor away - http://t.co/PDjpLOTHNm #Liver #cirrhosis,7.851007,http://twitter.com/hcvresearchnews/status/418738972211175424,http://twitter.com/hcvresearchnews
