firstpost_date,url,trackback_author_nick,content,score,trackback_permalink,trackback_author_url
06/01/14,http://twitter.com/flgprohemo/status/473006411950338049,flgprohemo,"Help win money for#summercamp, go to Changing Possibilities in #Hemophilia #Facebook page and vote for Camp United Hands.   Thanks!",7.738934,http://twitter.com/FLGprohemo/status/473006411950338049,http://twitter.com/flgprohemo
06/01/14,http://twitter.com/flgprohemo/status/473010591544520705,flgprohemo,"Help raise $5,000 for #camp! Go here and comment ""Camp United Hands."" Only vote once! #hemophilia #bleedingdisorders
http://t.co/Pm4zszQMDM",7.643794,http://twitter.com/FLGprohemo/status/473010591544520705,http://twitter.com/flgprohemo
06/01/14,http://twitter.com/flgprohemo/status/473012228011339776,flgprohemo,"@dallascowboys Help win $5,000 for #camp! Go here and comment ""Camp United Hands."" Only vote once! THX! #hemophilia
http://t.co/xSvDqko4Um",7.7275662,http://twitter.com/FLGprohemo/status/473012228011339776,http://twitter.com/flgprohemo
06/01/14,http://twitter.com/nhf_hemophilia/status/473079959490023424,nhf_hemophilia,Preparations are underway at 9th annual NYC #HemophiliaWalk. #hemophilia http://t.co/yyXSUqTseN,11.6801,http://twitter.com/NHF_Hemophilia/status/473079959490023424,http://twitter.com/nhf_hemophilia
06/01/14,http://twitter.com/hepatitismag/status/473082832316018688,hepatitismag,People with #Hemophilia Urge NIH &amp; IRB To Stop Ineffective #Hepatitis C Trial http://t.co/X74R00cEhy,7.4710298,http://twitter.com/hepatitismag/status/473082832316018688,http://twitter.com/hepatitismag
06/01/14,http://twitter.com/nhf_hemophilia/status/473109897190461440,nhf_hemophilia,We're walking in NYC at the NYC #HemophiliaWalk  #bleedingdisorders #hemophilia http://t.co/bTzRl7uwKO,12.005144,http://twitter.com/NHF_Hemophilia/status/473109897190461440,http://twitter.com/nhf_hemophilia
06/01/14,http://twitter.com/flgprohemo/status/473113409207021568,flgprohemo,RT @NHF_Hemophilia: We're walking in NYC at the NYC #HemophiliaWalk  #bleedingdisorders #hemophilia http://t.co/bTzRl7uwKO,7.425859,http://twitter.com/FLGprohemo/status/473113409207021568,http://twitter.com/flgprohemo
06/01/14,http://twitter.com/lopez09091960/status/473121531300970496,lopez09091960,RT @NHF_Hemophilia: We're walking in NYC at the NYC #HemophiliaWalk  #bleedingdisorders #hemophilia http://t.co/bTzRl7uwKO,7.425859,http://twitter.com/Lopez09091960/status/473121531300970496,http://twitter.com/lopez09091960
06/01/14,http://twitter.com/cleoma131/status/473130844014772225,cleoma131,@lin_mcgarry thinking of you all today RT for better tx options #hemophilia #teammason #gotfactor #hemophiliawalk #NYC,7.1529217,http://twitter.com/cleoma131/status/473130844014772225,http://twitter.com/cleoma131
06/01/14,http://twitter.com/marktkenny/status/473148138270621696,marktkenny,The #STBhemo team at the #NYCHC #hemophilia walk. @ Riverside Park Path http://t.co/rzTjH08Y2u,10.77079,http://twitter.com/marktkenny/status/473148138270621696,http://twitter.com/marktkenny
06/01/14,http://twitter.com/novonordiskus/status/473177663457091584,novonordiskus,Thank you to all the Novo Nordisk employees who participated in @NHF_Hemophilia’s 9th Annual NHF #Hemophilia Walk in #NYC today,8.139842,http://twitter.com/novonordiskus/status/473177663457091584,http://twitter.com/novonordiskus
06/01/14,http://twitter.com/smokey_fox/status/473196630439907328,smokey_fox,RT @novonordiskus: Thank you to all the Novo Nordisk employees who participated in @NHF_Hemophilia’s 9th Annual NHF #Hemophilia Walk in #NY…,7.128453,http://twitter.com/Smokey_Fox/status/473196630439907328,http://twitter.com/smokey_fox
06/02/14,http://twitter.com/kpeepe/status/473277796169416704,kpeepe,Raising awareness of Platelet Storage Pool Deficiency http://t.co/mpWZmXBaWt #bleedingdisorders #hemophilia #rarediseases #atouchofscarlett,7.161891,http://twitter.com/kpeepe/status/473277796169416704,http://twitter.com/kpeepe
06/02/14,http://twitter.com/lacorte_lacorte/status/473436003932176384,lacorte_lacorte,RT @NHF_Hemophilia: Preparations are underway at 9th annual NYC #HemophiliaWalk. #hemophilia http://t.co/yyXSUqTseN,7.49168,http://twitter.com/lacorte_lacorte/status/473436003932176384,http://twitter.com/lacorte_lacorte
06/02/14,http://twitter.com/jonnyjpatience/status/473478936312426496,jonnyjpatience,"Check out the June issue of Expert Rev. Hematol. at http://t.co/lPkCmbW3pa for reviews on #APL, DB anemia, #hemophilia, #CML, GVHD &amp; more",7.8513083,http://twitter.com/JonnyJPatience/status/473478936312426496,http://twitter.com/jonnyjpatience
06/02/14,http://twitter.com/nhf_hemophilia/status/473485019135373312,nhf_hemophilia,NHF’s ACT Initiative helps strengthen chapters: http://t.co/2UJFyHgKSN #bleedingdisorders #hemophilia,10.617815,http://twitter.com/NHF_Hemophilia/status/473485019135373312,http://twitter.com/nhf_hemophilia
06/02/14,http://twitter.com/hemoindy/status/473486360570249216,hemoindy,Follow the link &amp; cast your vote for @vripley for the Ultimate @MensHealthMag Guy search! #hemophilia #advocacy  http://t.co/RQcNKqYBLO,7.3331985,http://twitter.com/HemoIndy/status/473486360570249216,http://twitter.com/hemoindy
06/02/14,http://twitter.com/erjournals/status/473490098701733888,erjournals,"RT @JonnyJPatience: Check out the June issue of Expert Rev. Hematol. at http://t.co/lPkCmbW3pa for reviews on #APL, DB anemia, #hemophilia,…",6.791865,http://twitter.com/ERJournals/status/473490098701733888,http://twitter.com/erjournals
06/02/14,http://twitter.com/vahemophilia/status/473505831267622912,vahemophilia,RSVP Deadline Extended to June 4th for our Statewide Annual Educational Meeting #hemophilia #bleedingdisorders http://t.co/M9TykhHPfN,7.521609,http://twitter.com/VAHemophilia/status/473505831267622912,http://twitter.com/vahemophilia
06/02/14,http://twitter.com/novonordiskus/status/473509603896852481,novonordiskus,"#VIDEO: Learn about our HeroPath™ for #Hemophilia program, which connects teens &amp; young adults with a life coach http://t.co/0W9Yp9wQBa",8.13101,http://twitter.com/novonordiskus/status/473509603896852481,http://twitter.com/novonordiskus
06/02/14,http://twitter.com/laaguayo1/status/473519144046841856,laaguayo1,I'm on a bad streak of not hitting a vein on the first try for over a month now. I'm so frustrated! Avg. 4 attempts. #Hemophilia #problems,7.6120753,http://twitter.com/LAAguayo1/status/473519144046841856,http://twitter.com/laaguayo1
06/02/14,http://twitter.com/hfhealthcare/status/473540179027046400,hfhealthcare,Why I Feel Lucky With My Son’s #Hemophilia Condition http://t.co/QhZwDT4giA,8.491534,http://twitter.com/hfhealthcare/status/473540179027046400,http://twitter.com/hfhealthcare
06/02/14,http://twitter.com/hemofoundation/status/473558431656591360,hemofoundation,"Sorry @cjwcc, but our group of #hemophilia dads were rooting for the @Athletics yesterday at our #DadsInAction outing :)",7.165872,http://twitter.com/HemoFoundation/status/473558431656591360,http://twitter.com/hemofoundation
06/02/14,http://twitter.com/bleedingfree/status/473582876445790211,bleedingfree,Hey #Boise want to win tickets to the June 15 @LilJon concert? http://t.co/hs5eVbj2Q1 (#Hemophilia @knitboise @UrWkdObsn #Concert #Contest),11.301151,http://twitter.com/BleedingFree/status/473582876445790211,http://twitter.com/bleedingfree
06/02/14,http://twitter.com/thecli3nt/status/473583236262543361,thecli3nt,RT @BleedingFree: Hey #Boise want to win tickets to the June 15 @LilJon concert? http://t.co/hs5eVbj2Q1 (#Hemophilia @knitboise @UrWkdObsn …,6.864518,http://twitter.com/TheCli3nt/status/473583236262543361,http://twitter.com/thecli3nt
06/02/14,http://twitter.com/n1njr/status/473586430699380736,n1njr,RT @BleedingFree: Hey #Boise want to win tickets to the June 15 @LilJon concert? http://t.co/hs5eVbj2Q1 (#Hemophilia @knitboise @UrWkdObsn …,6.864518,http://twitter.com/n1njr/status/473586430699380736,http://twitter.com/n1njr
06/02/14,http://twitter.com/graymf1/status/473586543660384256,graymf1,“@CampaignTB: Thousands with #hemophilia got #HIV &amp; #HCV from tainted blood - RT to honor,10.248093,http://twitter.com/GraymF1/status/473586543660384256,http://twitter.com/graymf1
06/02/14,http://twitter.com/judy_isms/status/473587345199869952,judy_isms,@hfhealthcare Thanks for the follow and for sharing my story! #hemophilia,8.132888,http://twitter.com/judy_isms/status/473587345199869952,http://twitter.com/judy_isms
06/02/14,http://twitter.com/graymf1/status/473588141723779072,graymf1,“@CampaignTB: Lifting the veil on largest &amp; most complete medical disaster in medical history : http://t.co/HfpUe8uBuV #hemophilia,10.500724,http://twitter.com/GraymF1/status/473588141723779072,http://twitter.com/graymf1
06/03/14,http://twitter.com/kylekisiel/status/473626747465138177,kylekisiel,Nobody makes me bleed my own blood#hemophilia #aids,9.705842,http://twitter.com/KyleKisiel/status/473626747465138177,http://twitter.com/kylekisiel
06/03/14,http://twitter.com/motownsound_/status/473633927895457792,motownsound_,RT @KyleKisiel: Nobody makes me bleed my own blood#hemophilia #aids,7.788727,http://twitter.com/motownsound_/status/473633927895457792,http://twitter.com/motownsound_
06/03/14,http://twitter.com/jessjameson5/status/473647743093985280,jessjameson5,"""My boobs are stylish"" wait, what? Haha 😂#stylish #5yearold #crazykid #chestport #hemophilia https://t.co/iSAEP8srPI",7.32516,http://twitter.com/JessJameson5/status/473647743093985280,http://twitter.com/jessjameson5
06/03/14,http://twitter.com/lin_mcgarry/status/473657658512539648,lin_mcgarry,Cookies for the hemophilia walk in NYC! #hemophilia #teamgotfactor? #mason http://t.co/GmlHukMnWE,8.140675,http://twitter.com/lin_mcgarry/status/473657658512539648,http://twitter.com/lin_mcgarry
06/03/14,http://twitter.com/brianrhudson/status/473780221951614976,brianrhudson,RT @lin_mcgarry: Cookies for the hemophilia walk in NYC! #hemophilia #teamgotfactor? #mason http://t.co/GmlHukMnWE,7.1189265,http://twitter.com/brianrhudson/status/473780221951614976,http://twitter.com/brianrhudson
06/03/14,http://twitter.com/al3askary/status/473799161985630208,abdotwo42a,RT @Al3askarY: One of the hardest things for a #Hemophilia patients is the Worthless cost of expensive factor concentrates that vanishes ho…,8.259582,http://twitter.com/Abdotwo42A/status/473806957401608192,http://twitter.com/abdotwo42a
06/03/14,http://twitter.com/thecli3nt/status/473838133310930944,thecli3nt,"Playing @watchdogsgame and one of the female characters, Poppy, is a #hemophilia carrier. W00t!!! Nice job @Ubisoft!!!",9.191154,http://twitter.com/TheCli3nt/status/473838133310930944,http://twitter.com/thecli3nt
06/03/14,http://twitter.com/pjlynch/status/473857984310018048,pjlynch,The #STBhemo Team had a blast at the NYCHC's @NHF_Hemophilia Walk! http://t.co/pOHHRF9zwh #hemophilia #bleedingdisoders,11.653053,http://twitter.com/pjlynch/status/473857984310018048,http://twitter.com/pjlynch
06/03/14,http://twitter.com/blondeone38/status/473858574641139712,blondeone38,RT @pjlynch: The #STBhemo Team had a blast at the NYCHC's @NHF_Hemophilia Walk! http://t.co/pOHHRF9zwh #hemophilia #bleedingdisoders,10.127731,http://twitter.com/Blondeone38/status/473858574641139712,http://twitter.com/blondeone38
06/03/14,http://twitter.com/hfhealthcare/status/473883329482473473,hfhealthcare,"RT @TheCli3nt: Playing @watchdogsgame and one of the female characters, Poppy, is a #hemophilia carrier. W00t!!! Nice job @Ubisoft!!!",7.29764,http://twitter.com/hfhealthcare/status/473883329482473473,http://twitter.com/hfhealthcare
06/03/14,http://twitter.com/greeneroom24/status/473890637595811843,greeneroom24,"It really needs to storm, because I would like to walk and run without severe pain. #arthritis #hemophilia",7.9868894,http://twitter.com/greeneroom24/status/473890637595811843,http://twitter.com/greeneroom24
06/03/14,http://twitter.com/spinboy220/status/473895383500746757,spinboy220,RT @pjlynch: The #STBhemo Team had a blast at the NYCHC's @NHF_Hemophilia Walk! http://t.co/pOHHRF9zwh #hemophilia #bleedingdisoders,6.9319057,http://twitter.com/Spinboy220/status/473895383500746757,http://twitter.com/spinboy220
06/03/14,http://twitter.com/webleedonline/status/473895962683768835,webleedonline,WEBLEED REPORT--&gt;British road racing cyclist Alex Dowsett sets new time record. #hemophilia #bleedingdisorders http://t.co/OgKT1Jr3MT,7.0438113,http://twitter.com/WeBleedOnline/status/473895962683768835,http://twitter.com/webleedonline
06/03/14,http://twitter.com/ahf_hemophilia/status/473911647573381120,ahf_hemophilia,Why is #hemophilia B called the Christmas Disease? http://t.co/IWjsqLqa8L,7.9096513,http://twitter.com/AHF_Hemophilia/status/473911647573381120,http://twitter.com/ahf_hemophilia
06/03/14,http://twitter.com/webleedonline/status/473947953745252352,webleedonline,WEBLEED REPORT--&gt;Man set to climb his 4th mountain to help raise awareness for #hemophilia &amp; @SaveOneLifeInc http://t.co/0D1BRVRWZp,6.9557543,http://twitter.com/WeBleedOnline/status/473947953745252352,http://twitter.com/webleedonline
