firstpost_date,url,trackback_author_nick,content,score,trackback_permalink,trackback_author_url
01/02/14,http://twitter.com/manchesterccgs/status/418718850729779200,manchesterccgs,"If you’re not sure whether you are eligible for an NHS flu jab, please ask your pharmacist #GMpharmflujab #McrFluSafe13",11.519576,http://twitter.com/ManchesterCCGs/status/418718850729779200,http://twitter.com/manchesterccgs
01/02/14,http://twitter.com/jenniewatson2/status/418720021792452608,jenniewatson2,"RT @ManchesterCCGs: If you’re not sure whether you are eligible for an NHS flu jab, please ask your pharmacist #GMpharmflujab #McrFluSafe13",7.3630495,http://twitter.com/JennieWatson2/status/418720021792452608,http://twitter.com/jenniewatson2
01/05/14,http://twitter.com/manchesterccgs/status/419896853006913538,manchesterccgs,"Thanks for engaging with #McrFluSafe13 928 Tweets 348 Participants 5,409,586 Impressions http://t.co/RIxFNcDVY6 http://t.co/K4HMp0YB3F",12.507892,http://twitter.com/ManchesterCCGs/status/419896853006913538,http://twitter.com/manchesterccgs
01/05/14,http://twitter.com/paintoolkit2/status/419899369501249536,paintoolkit2,"RT @ManchesterCCGs: Thanks for engaging with #McrFluSafe13 928 Tweets 348 Participants 5,409,586 Impressions http://t.co/RIxFNcDVY6 http://…",7.5405836,http://twitter.com/paintoolkit2/status/419899369501249536,http://twitter.com/paintoolkit2
01/05/14,http://twitter.com/gracenglorydan/status/419901103363600385,gracenglorydan,"RT @ManchesterCCGs: Thanks for engaging with #McrFluSafe13 928 Tweets 348 Participants 5,409,586 Impressions http://t.co/RIxFNcDVY6 http://…",7.5405836,http://twitter.com/gracenglorydan/status/419901103363600385,http://twitter.com/gracenglorydan
01/06/14,http://twitter.com/manchesterccgs/status/420248933664063488,manchesterccgs,Talking Health e-bulletin December 2013 http://t.co/P8coJhgYmT Are you subscribed? #ChooseWellMcr #McrFluSafe13,10.636074,http://twitter.com/ManchesterCCGs/status/420248933664063488,http://twitter.com/manchesterccgs
01/11/14,http://twitter.com/manchesterccgs/status/421962234311761920,manchesterccgs,Our #McrFluSafe13 @Pinterest board is building up nicely http://t.co/op64IHL3Xc Do you have any #flufighter photos to share? @NHSFlufighter,10.636074,http://twitter.com/ManchesterCCGs/status/421962234311761920,http://twitter.com/manchesterccgs
01/12/14,http://twitter.com/manchesterccgs/status/422336634047037440,manchesterccgs,Read #McrFluSafe13 ▸  today's top stories via @NYYankees4life @kirsty36 @NHSFlufighter http://t.co/VjgqXaqeY7,11.911523,http://twitter.com/ManchesterCCGs/status/422336634047037440,http://twitter.com/manchesterccgs
01/12/14,http://twitter.com/vascuk/status/422350044550156288,vascuk,RT @ManchesterCCGs: Read #McrFluSafe13 ▸  today's top stories via @NYYankees4life @kirsty36 @NHSFlufighter http://t.co/VjgqXaqeY7,7.3536606,http://twitter.com/vascuk/status/422350044550156288,http://twitter.com/vascuk
01/12/14,http://twitter.com/manchesterccgs/status/422484564624547840,manchesterccgs,Remember coughs and sneezes spread diseases #McrFluSafe13 @NHSFlufighter http://t.co/aPEHdCsfSh,13.254739,http://twitter.com/ManchesterCCGs/status/422484564624547840,http://twitter.com/manchesterccgs
